Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Buckman, Stephen J",100.0,2,549,14,0.26415,1,0,7.0,2,2,0,0,0,B-4750-2009,0.0,0000-0001-7798-4827
"Dumaresq, David",100.0,1,560,13,0.4887,1,0,13.0,1,0,0,0,0,ERT-8793-2022,0.0,
"Houwing, A. F. P.",100.0,1,560,13,0.7658,0,0,13.0,1,1,0,0,0,FCS-2795-2022,0.0,
"Palamara, Davide",100.0,1,560,13,0.4995,1,1,13.0,1,0,0,0,0,DXU-1157-2022,0.0,0000-0002-3806-6449
"Gutierrez, Natalia Pereira",100.0,1,560,13,1.7882,0,0,13.0,1,0,0,0,0,JRK-4005-2023,0.0,
"King, Penelope L",100.0,1,560,13,1.7882,1,1,13.0,1,0,0,0,0,A-1791-2011,0.0,0000-0002-8364-9168
"Krolikowski, Wieslaw",75.0,4,560,13,0.31170000000000003,3,0,3.25,2,4,0,0,0,FDC-5335-2022,0.0,
"Weerasinghe, Janith Sajitha",100.0,1,560,13,1.0202,0,0,13.0,1,1,0,0,0,AAF-1037-2021,0.0,0000-0002-2215-7450
"Gross, Catherine",100.0,1,560,13,0.4887,1,0,13.0,1,0,0,0,0,A-3989-2008,0.0,
"Gupta, Bikesh",100.0,1,560,13,0.6589,0,0,13.0,1,0,0,0,0,CRR-8619-2022,0.0,
"Neeman, Teresa",100.0,1,560,13,0.4995,1,1,13.0,1,0,0,0,0,DYK-2571-2022,0.0,0000-0002-7315-3695
"Brand, Julia",100.0,1,560,13,1.7882,1,1,13.0,1,0,0,0,0,GXN-0389-2022,0.0,
"Foley, William J.",100.0,1,560,13,0.5242,1,1,13.0,1,0,0,0,0,IWK-9225-2023,0.0,
"Crisp, Erin",100.0,2,560,13,0.2485,1,0,6.5,2,0,0,0,0,IJL-6329-2023,0.0,
"Gretton, Charles",66.67,3,560,13,0.24163333333333334,1,2,4.333333333333333,2,1,0,0,0,DVF-4757-2022,0.0,0000-0001-9803-0168
"Kanwal, Fariha",50.0,2,560,13,0.3553,0,0,6.5,1,1,0,0,0,FCI-2051-2022,0.0,
"Brauers, Maureen",100.0,2,560,13,0.2485,1,0,6.5,2,0,0,0,0,CHP-7195-2022,0.0,
"Xia, Hua",100.0,1,576,12,0.6083000000000001,1,0,12.0,1,0,0,0,0,A-2938-2011,0.0,0000-0002-3912-4727
"Marchal, Antoine",100.0,2,576,12,0.2419,2,2,6.0,2,0,0,0,0,GDS-3054-2022,0.0,0000-0002-5501-232X
"Zheng, Meige",100.0,1,576,12,0.7069000000000001,0,0,12.0,1,0,0,0,0,AAK-3925-2021,0.0,
"Abhayapala, Thushara",50.0,2,576,12,0.47085000000000005,1,0,6.0,1,2,1,0,0,IAW-8470-2023,0.0,
"Strazdins, Lyndall",100.0,1,576,12,0.4904,1,0,12.0,1,1,0,0,0,DZD-3724-2022,0.0,0000-0001-5158-6855
"Travouillon, Tony",83.33,6,576,12,0.31575000000000003,0,2,2.0,2,4,0,0,0,DXN-5730-2022,0.0,0000-0001-9304-6718
"Butterworth, Peter",100.0,1,576,12,0.4904,1,0,12.0,1,1,0,0,0,AFK-2636-2022,0.0,0000-0002-1531-3881
"Speed, Robert A.",100.0,1,576,12,0.4838,0,0,12.0,1,1,0,0,0,IPJ-3711-2023,0.0,
"LE, TIEN",100.0,2,576,12,1.0691000000000002,1,0,6.0,2,1,0,0,0,GXZ-6897-2022,0.0,0000-0002-4743-4629
"Conechado, Georgia E. J.",100.0,1,576,12,1.6506,1,0,12.0,1,0,0,0,0,CLM-0446-2022,0.0,
"Shats, Michael",100.0,1,576,12,0.6083000000000001,1,0,12.0,1,0,0,0,0,O-3465-2019,0.0,0000-0003-4725-0587
"Kyaw-Myint, Su Mon",100.0,1,576,12,0.4904,1,0,12.0,1,1,0,0,0,FIQ-7690-2022,0.0,
"Andersson, L.",100.0,1,576,12,0.4511,0,0,12.0,1,0,0,0,0,CCQ-2393-2022,0.0,
"O'Ryan, S.",100.0,1,576,12,0.4904,0,0,12.0,1,1,1,0,0,FQK-4645-2022,0.0,
"Haedrich, Ingrid",100.0,1,576,12,0.4904,0,0,12.0,1,0,0,0,0,EYW-4753-2022,0.0,
"Weber, Cedric",75.0,4,576,12,0.27975,0,0,3.0,3,2,0,0,0,D-5027-2014,0.0,0000-0002-6989-2700
"Zhao, Shenyou",100.0,1,576,12,0.4511,0,1,12.0,1,0,0,0,0,JZD-9595-2024,0.0,
"Punzmann, Horst",100.0,1,576,12,0.6083000000000001,1,0,12.0,1,0,0,0,0,A-7911-2011,0.0,0000-0001-9831-1779
"ABDEL-LATIF, Mohamed E.",100.0,1,576,12,0.4611,0,1,12.0,1,0,0,0,0,N-3372-2018,0.0,0000-0002-6911-2487
"Stocks, Matt",100.0,1,576,12,1.6506,1,0,12.0,1,0,0,0,0,GDN-1868-2022,0.0,
"Anbulagan, Anbu",100.0,1,596,11,0.39940000000000003,1,0,11.0,1,0,0,0,0,EJQ-4776-2022,0.0,
"Ogilvy, Sue",100.0,1,596,11,0.4822,1,1,11.0,1,0,0,0,0,FSW-5504-2022,0.0,
"Friel, Sharon",100.0,1,596,11,0.4822,1,1,11.0,1,0,0,0,0,DVE-3752-2022,0.0,0000-0002-8345-5435
Bui Quang Minh,100.0,1,596,11,1.5131000000000001,0,0,11.0,1,1,0,0,0,DXV-4040-2022,0.0,0000-0002-5535-6560
"Mulder, Johannes",80.0,5,596,11,0.14284,0,1,2.2,2,3,0,0,0,GAJ-5620-2022,0.0,0000-0002-0258-624X
"Ballard, Chris H",100.0,1,596,11,0.8633000000000001,0,1,11.0,1,0,1,0,0,C-2356-2016,0.0,0000-0002-8455-6908
"Caetano, Tiberio",100.0,1,596,11,0.39940000000000003,1,0,11.0,1,1,0,0,0,CJE-3758-2022,0.0,
"Perriman, Adam w",50.0,2,596,11,0.7565500000000001,1,0,5.5,1,2,0,0,0,C-1741-2017,0.0,0000-0003-2205-9364
"James, Sarah W.",100.0,1,596,11,0.4822,1,1,11.0,1,0,0,0,0,IMW-5442-2023,0.0,
"Wang, Jue",100.0,3,596,11,0.3468333333333333,3,0,3.6666666666666665,2,3,0,0,0,ABD-1746-2021,0.0,0000-0001-8546-4522
"Ridgway, Mark C.",100.0,1,596,11,0.4822,1,1,11.0,1,0,0,0,0,DPW-2476-2022,0.0,
"Lin, G. David",100.0,1,596,11,0.648,0,0,11.0,1,1,0,0,0,O-2246-2013,0.0,0000-0003-1466-1590
"Bilokur, M.",100.0,1,596,11,0.648,0,0,11.0,1,0,0,0,0,CEH-2635-2022,0.0,
"Williams, Jim S.",100.0,2,596,11,0.21625,0,0,5.5,2,2,0,0,0,KBE-9101-2024,0.0,0000-0002-4113-8511
"McPhail, Danielle",100.0,1,610,10,0.4086,1,1,10.0,1,0,1,0,0,DFX-0307-2022,0.0,
"Świtkowski, Krzysztof",100.0,1,610,10,0.7848,1,0,10.0,1,1,0,0,0,AAG-3354-2019,0.0,0000-0003-2392-011X
"Booker, K. M.",100.0,1,610,10,0.376,1,0,10.0,1,0,0,0,0,ITH-1283-2023,0.0,
"Purcell, Michael",100.0,1,610,10,0.376,0,1,10.0,1,0,0,0,0,FQZ-9014-2022,0.0,0000-0002-6758-8027
"Ratcliff, Thomas",100.0,1,610,10,0.38430000000000003,1,1,10.0,1,0,0,0,0,DNR-2627-2022,0.0,
"Adhikari, Sonachand",100.0,1,610,10,0.36300000000000004,0,0,10.0,1,0,0,0,0,DTQ-9389-2022,0.0,0000-0002-9234-4921
"Horner, Kyle N",100.0,1,610,10,0.4086,1,1,10.0,1,0,1,0,0,K-9494-2014,0.0,0000-0001-5392-2277
"Kaviani, Samira",50.0,2,610,10,0.188,0,0,5.0,1,0,0,0,0,CYI-0619-2022,0.0,
"Rickwood, Peter",100.0,1,610,10,0.36300000000000004,0,0,10.0,1,1,0,0,0,FTL-6865-2022,0.0,
"Luther-Davies, Barry",100.0,2,610,10,0.617,2,0,5.0,2,2,0,0,0,D-7294-2013,0.0,0000-0002-2747-5036
"Qiu, Shi",100.0,1,610,10,3.8137000000000003,1,1,10.0,1,0,0,0,0,IZO-7584-2023,0.0,0000-0002-4440-925X
"Connal, Luke",100.0,1,610,10,0.4384,1,1,10.0,1,0,0,0,0,O-5169-2018,0.0,0000-0001-7519-977X
"Tao, Gao",100.0,1,610,10,0.4086,1,0,10.0,1,1,0,0,0,HGT-2987-2022,0.0,
"Liu, Yuchi",100.0,1,610,10,1.3755000000000002,1,0,10.0,1,1,0,0,0,GMN-0295-2022,0.0,0000-0001-9061-6180
"Stachurski, John",100.0,3,610,10,0.24853333333333336,1,0,3.3333333333333335,2,2,0,0,0,DXJ-5963-2022,0.0,
"Scott, Dean R.",100.0,1,625,9,0.7063,0,1,9.0,1,0,0,0,0,GLQ-0017-2022,0.0,
"Weber, Klaus",100.0,1,625,9,0.3267,1,1,9.0,1,0,0,0,0,EDB-3833-2022,0.0,
"Hocart, Charles H",100.0,1,625,9,0.7063,1,0,9.0,1,1,0,0,0,F-2630-2011,0.0,0000-0002-6167-2295
"Munoz, Daniel",100.0,3,625,9,0.3426666666666667,1,1,3.0,1,2,0,0,0,IXD-6516-2023,0.0,0000-0002-7128-8174
"Franks, Stephanie",100.0,1,625,9,0.24860000000000002,1,1,9.0,1,0,0,0,0,GBT-9913-2022,0.0,0000-0002-7095-3451
"Blackwell, Boyd D",100.0,2,625,9,0.1653,0,1,4.5,2,0,0,0,0,M-2717-2015,0.0,0000-0002-9091-9269
"Soltani Dehnavi, Shiva",100.0,2,625,9,0.5243500000000001,1,1,4.5,2,1,0,0,0,JTU-4590-2023,0.0,
"Coventry, Joe",66.67,3,625,9,0.5752,1,0,3.0,2,2,0,0,0,KRN-2685-2024,0.0,0000-0003-4020-3980
"Su, Zhicheng",100.0,1,625,9,0.3945,1,1,9.0,1,0,0,0,0,O-4006-2016,0.0,
"Chen, Li-an",66.67,3,625,9,0.5725333333333333,0,2,3.0,2,0,0,0,0,KFK-4677-2024,0.0,0000-0002-7750-1183
"Berry, Andrew J",100.0,1,625,9,0.7063,0,1,9.0,1,0,0,0,0,J-6725-2012,0.0,0000-0002-9952-6584
"Vassiliou, Peter",100.0,2,625,9,0.19725,1,1,4.5,1,0,0,0,0,GHK-0931-2022,0.0,
"Melmoth, Luke",100.0,1,625,9,0.3678,0,0,9.0,1,1,0,0,0,FNC-4254-2022,0.0,
"Zanjani, Nima A.",100.0,1,625,9,0.3458,0,0,9.0,1,0,0,0,0,DXQ-9547-2022,0.0,0000-0002-7366-1761
"Bercher, Pascal",25.0,4,625,9,0.11405,0,1,2.25,1,2,2,0,0,FYU-1808-2022,0.0,0000-0002-0795-4320
"Pathak, R. D.",100.0,1,625,9,0.5302,1,0,9.0,1,1,0,0,0,DLS-7766-2022,0.0,0000-0002-5949-7993
"Chang, Le",66.67,3,641,8,0.18333333333333335,2,3,2.6666666666666665,1,0,0,0,0,JRN-6383-2023,0.0,0000-0001-6045-9727
"Spurgin, Jack",100.0,1,641,8,0.2904,1,0,8.0,1,1,0,0,0,DYO-3717-2022,0.0,
"Reid, Richard",100.0,1,641,8,0.3507,1,0,8.0,1,0,0,0,0,FSL-7115-2022,0.0,
"Hussain, Muhammad Khalid",100.0,2,641,8,0.91595,0,0,4.0,2,2,0,0,0,HZK-7268-2023,0.0,0000-0002-3714-8696
"Di, Y.",100.0,1,641,8,0.2904,1,0,8.0,1,1,0,0,0,IJQ-4226-2023,0.0,
"Bordia, P",100.0,1,641,8,0.6278,1,1,8.0,1,0,0,0,0,CHY-5632-2022,0.0,
"Bokaeeyan, M.",100.0,1,641,8,0.4713,1,0,8.0,1,0,0,0,0,EPB-8873-2022,0.0,
"Lagadec, Tiphaine",50.0,4,641,8,0.5189250000000001,0,1,2.0,2,3,0,0,0,DBF-8815-2022,0.0,
"Leplastrier, Aero",100.0,1,641,8,0.4055,0,0,8.0,1,1,0,0,0,FJF-8210-2022,0.0,
"Adarve, Juan David",100.0,1,641,8,0.3269,0,1,8.0,1,0,0,0,0,FXW-0285-2022,0.0,0000-0003-2203-3535
"Gratadour, Damien",100.0,1,641,8,0.3226,1,0,8.0,1,1,0,0,0,AAF-8236-2021,0.0,0000-0003-2080-7189
"Abdelrahman, Ghodai",100.0,1,641,8,3.051,1,0,8.0,1,0,0,0,0,HRD-0595-2023,0.0,0000-0002-7470-0494
"Zoppou, Christopher",100.0,2,641,8,0.1815,1,0,4.0,2,0,0,0,0,EIY-6526-2022,0.0,
"Bui, Anh Dinh",100.0,2,641,8,0.46535000000000004,2,0,4.0,1,1,0,0,0,FZY-6186-2022,0.0,0000-0002-9660-6132
"Shaw, Marnie E.",100.0,1,641,8,0.6278,1,0,8.0,1,0,0,0,0,FVK-9504-2022,0.0,
Vu Lam,100.0,1,641,8,0.3008,0,0,8.0,1,1,0,0,0,DWE-1883-2022,0.0,0000-0002-6537-4500
"Hettiarachchi, Chirath",50.0,2,657,7,0.48145000000000004,1,0,3.5,1,2,0,0,0,GQU-7374-2022,0.0,0000-0002-7702-0718
"Wong-Leung, Jennifer",100.0,1,657,7,0.2822,1,0,7.0,1,0,0,0,0,B-9007-2011,0.0,0000-0002-5050-4202
"Prest, James",100.0,1,657,7,0.5493,0,1,7.0,1,0,0,0,0,X-3029-2019,0.0,0000-0002-1154-5458
"Lee, Wei-",100.0,1,657,7,0.5493,0,1,7.0,1,0,0,0,0,FHG-5429-2022,0.0,
"Weng, Haotian",100.0,1,657,7,0.9629000000000001,0,0,7.0,1,1,0,0,0,GPL-3508-2022,0.0,0000-0002-3993-7621
"Lu, Yao",100.0,1,657,7,0.3548,0,0,7.0,1,1,0,0,0,FKG-8215-2022,0.0,
"Hartley, Richard",100.0,1,657,7,0.3069,0,1,7.0,1,0,0,0,0,CUQ-1378-2022,0.0,
"Anuradha, K. B. J.",100.0,1,657,7,0.5493,1,0,7.0,1,0,0,0,0,HOQ-8149-2023,0.0,
"Idrees, Sahar",100.0,1,657,7,0.9629000000000001,0,0,7.0,1,1,0,0,0,FZQ-0715-2022,0.0,0000-0002-2175-777X
"Qiu, L.",100.0,1,657,7,0.41240000000000004,0,0,7.0,1,1,0,0,0,IZP-4209-2023,0.0,
"Liu, Min",100.0,1,657,7,0.5493,0,0,7.0,1,1,0,0,0,DUC-6409-2022,0.0,0000-0003-3112-0999
"Jia, Xiaolun",100.0,1,657,7,0.9629000000000001,0,0,7.0,1,1,0,0,0,EZU-7942-2022,0.0,
"Tang, Zhifeng",100.0,2,657,7,0.30425,1,0,3.5,1,0,0,0,0,JND-0962-2023,0.0,0000-0003-4913-3587
"Gonzalez, Simon",100.0,1,657,7,0.3548,0,0,7.0,1,1,0,0,0,DWL-9745-2022,0.0,0000-0001-8013-7821
"Vollmer, Maria",100.0,1,657,7,0.41240000000000004,0,0,7.0,1,0,0,0,0,GGS-5328-2022,0.0,
"Ratcliff, Tom",100.0,1,657,7,0.28600000000000003,1,0,7.0,1,1,0,0,1,FWM-2640-2022,0.0,
"Yu, Changbin",100.0,1,657,7,0.3548,1,0,7.0,1,1,0,0,0,JEX-9351-2023,0.0,
"Lu, Yuerui",100.0,1,657,7,0.28600000000000003,1,0,7.0,1,1,0,0,0,DCY-5585-2022,0.0,
"Lu, Yuerui",100.0,1,657,7,0.269,0,0,7.0,1,1,0,0,1,D-7841-2016,0.0,0000-0001-6131-3906
"Haynes, Marcus",100.0,1,657,7,2.6696,1,1,7.0,1,0,0,0,0,AAG-7881-2021,0.0,0000-0002-2103-7131
"Akhmediev, Nail",100.0,2,657,7,0.18560000000000001,2,0,3.5,2,1,0,0,0,EJC-1897-2022,0.0,
"Huntington, Elanor H",100.0,2,657,7,0.1418,2,0,3.5,1,2,0,0,0,G-4081-2010,0.0,
"Suominen, Hanna",50.0,2,657,7,0.48145000000000004,1,0,3.5,1,2,0,0,0,GAF-8977-2022,0.0,0000-0002-4195-1641
"Wang, Dongyue",100.0,2,657,7,0.7252500000000001,2,0,3.5,2,2,0,0,0,KKB-2570-2024,0.0,0000-0002-2170-2293
"Vidoni, Melina",66.67,3,657,7,0.13743333333333332,0,0,2.3333333333333335,2,1,0,0,0,H-9805-2019,0.0,0000-0002-4099-1430
"Nolan, Christopher J",50.0,2,657,7,0.48145000000000004,1,0,3.5,1,2,0,0,0,B-2026-2008,0.0,0000-0002-6964-3819
"Gregory, Chris",50.0,2,657,7,0.1316,0,0,3.5,1,0,0,0,16,FAO-9854-2022,0.0,
"Renz, Jochen",100.0,1,657,7,0.269,0,0,7.0,1,0,0,0,0,DQE-4743-2022,0.0,
"Sawyer, Nicole",100.0,1,657,7,0.3069,1,1,7.0,1,0,0,0,0,DYA-0881-2022,0.0,0000-0001-5270-6556
"Riaz, Asim",100.0,1,657,7,0.9629000000000001,0,0,7.0,1,1,0,0,0,IFZ-3513-2023,0.0,
"Alvi, Sheeraz A",100.0,2,657,7,0.23650000000000002,0,0,3.5,2,1,0,0,0,EJW-6482-2022,0.0,
"Leslie, Patrick",50.0,4,688,6,0.20635,0,3,1.5,2,0,0,0,0,GBU-7162-2022,0.0,0000-0002-9218-8981
"Senden, Tim J",100.0,1,688,6,0.2452,1,1,6.0,1,0,0,0,0,A-7319-2008,0.0,0000-0001-6808-7219
"Ajanthan, Thalaiyasingam",100.0,2,688,6,0.1685,2,0,3.0,2,2,0,0,0,CBR-9802-2022,0.0,
"Peng, X.",100.0,1,688,6,0.8253,1,0,6.0,1,0,0,0,0,DUV-8096-2022,0.0,0000-0001-7299-6626
"Summerville, Cameron",100.0,1,688,6,0.2452,1,0,6.0,1,1,0,0,0,AAV-4498-2021,0.0,
"Orton, Henry",100.0,1,688,6,0.8253,1,0,6.0,1,1,0,0,0,HYN-1744-2023,0.0,
"Xiao, Pu",100.0,1,688,6,0.8253,1,0,6.0,1,0,0,0,0,EHQ-0784-2022,0.0,
"Fam, Shun Deng",100.0,1,688,6,0.3534,0,0,6.0,1,1,0,0,0,EVZ-5496-2022,0.0,
"Otting, Gottfried",100.0,1,688,6,0.8253,1,0,6.0,1,1,0,0,0,H-8413-2014,0.0,0000-0002-0563-0146
"Tran, Thong Anh",100.0,3,688,6,0.3564,2,1,2.0,2,2,0,0,0,Q-4676-2016,0.0,0000-0001-9779-713X
"Ticehurst, Jenifer",100.0,1,688,6,0.47090000000000004,1,1,6.0,1,0,0,0,0,IHK-4392-2023,0.0,
"Haynes, Roger",100.0,1,688,6,0.2306,0,0,6.0,1,1,0,0,0,CUA-2340-2022,0.0,
"Bammer, Gabriele",100.0,1,688,6,0.263,1,0,6.0,1,0,0,0,0,DVM-6508-2022,0.0,0000-0001-9098-0951
"Pollard, Brett J",100.0,1,688,6,0.47090000000000004,0,0,6.0,1,0,0,0,0,N-6751-2017,0.0,0000-0002-5148-9665
"Fu, Baihua",100.0,1,688,6,0.47090000000000004,1,1,6.0,1,0,0,0,0,F-5840-2011,0.0,0000-0003-2494-0518
"Trevizan, Felipe",100.0,2,688,6,0.13955,0,0,3.0,2,2,0,0,0,GDW-9629-2022,0.0,0000-0001-5095-7132
"Ng, Yonhon",100.0,2,688,6,0.5346000000000001,1,0,3.0,1,2,0,0,0,FQX-2069-2022,0.0,
"Stegman, Alison",100.0,1,688,6,0.2452,0,0,6.0,1,1,0,0,0,DXD-6352-2022,0.0,
"Kirk, Martyn D",100.0,2,688,6,0.4127,1,1,3.0,2,1,0,0,0,DWP-6201-2022,0.0,0000-0001-5432-5984
"Kremer, Felipe",100.0,1,688,6,0.8253,1,0,6.0,1,1,0,0,0,GBL-6143-2022,0.0,0000-0001-6263-7806
"Glushenkov, Alexey M",100.0,1,688,6,0.22560000000000002,1,0,6.0,1,0,0,0,0,KIA-0985-2024,0.0,
"hu, yuzhi",100.0,2,688,6,0.41265,1,2,3.0,2,0,0,0,0,AAL-7442-2021,0.0,
"Betz, Stephanie",100.0,1,688,6,0.2419,1,0,6.0,1,1,0,0,0,DUQ-4483-2022,0.0,0000-0001-5371-2931
"Volonteri, Marta",100.0,1,688,6,0.21780000000000002,0,0,6.0,1,1,0,0,0,FLT-3065-2022,0.0,
"Liu, B.",100.0,1,688,6,0.21780000000000002,0,0,6.0,1,1,0,0,0,FIO-7610-2022,0.0,
"Abdelkader, Elwy H.",100.0,1,688,6,0.8253,1,0,6.0,1,1,0,0,0,DSZ-1577-2022,0.0,0000-0002-5388-3949
"Voss, B.",100.0,1,688,6,0.2452,1,0,6.0,1,1,0,0,0,ECV-5158-2022,0.0,
"Ye, Changkun",100.0,2,688,6,0.41265,1,1,3.0,2,0,0,0,0,GLD-7729-2022,0.0,
"Zhu, Kaylee",100.0,1,688,6,0.8253,1,0,6.0,1,0,0,0,0,H-2158-2016,0.0,0000-0002-7531-0770
"Sun, Ling",100.0,1,688,6,0.263,1,1,6.0,1,0,0,0,0,AAC-6908-2022,0.0,0000-0001-7959-892X
"Labond, Christine",100.0,1,718,5,0.6878000000000001,1,1,5.0,1,0,0,0,0,DCG-2920-2022,0.0,
"Schumann, Ulrike D",100.0,1,718,5,0.6878000000000001,1,1,5.0,1,0,0,0,0,F-3987-2011,0.0,0000-0002-2379-1226
"Cha, Sung H.",100.0,1,718,5,0.188,0,1,5.0,1,0,1,0,0,CJS-1254-2022,0.0,
"Lim, Boon H.",100.0,1,718,5,0.3924,0,1,5.0,1,0,0,0,0,CTS-5192-2022,0.0,0000-0002-3024-7691
"Natoli, Riccardo",100.0,1,718,5,0.6878000000000001,1,1,5.0,1,0,0,0,0,GMW-5813-2022,0.0,0000-0002-9350-0439
"Chopra, Aditya",100.0,1,718,5,0.2192,1,0,5.0,1,1,0,0,0,HPE-5504-2023,0.0,
"C. Dixon, Richard",100.0,1,718,5,0.18150000000000002,0,0,5.0,1,1,0,0,0,ESV-0857-2022,0.0,
"Hammond, Joshua M.",100.0,1,718,5,0.2534,0,1,5.0,1,0,0,0,0,IMF-8666-2023,0.0,
"riaz, asim",100.0,1,718,5,0.3924,0,0,5.0,1,0,0,0,0,I-7462-2016,0.0,
"Howard, John",100.0,1,718,5,0.18150000000000002,1,0,5.0,1,1,0,0,0,GAC-5442-2022,0.0,0000-0002-1130-0899
"Bodger, Christopher",100.0,1,718,5,0.3924,0,0,5.0,1,0,0,0,0,ICI-8838-2023,0.0,
"Prananta, Wiraditma",100.0,1,718,5,0.3924,0,0,5.0,1,0,0,0,0,GDN-6678-2022,0.0,0000-0002-2960-8170
"Parish, C.",100.0,1,718,5,0.2192,1,0,5.0,1,1,0,0,0,DKF-3987-2022,0.0,
"Dannatt, James",100.0,1,718,5,0.29450000000000004,1,0,5.0,1,1,0,0,0,DWX-8784-2022,0.0,0000-0001-9112-2182
"Tran, Tuan",100.0,1,718,5,0.2016,1,1,5.0,1,0,0,0,0,AAH-4241-2019,0.0,
"Doan, Tinh",100.0,1,718,5,0.6878000000000001,1,1,5.0,1,0,0,0,0,DTS-7026-2022,0.0,0000-0002-2297-8187
"Murugappan, Krishnan",100.0,1,718,5,0.6878000000000001,1,1,5.0,1,0,0,0,0,O-9386-2019,0.0,0000-0002-6845-4653
"Hansen, Jonah T.",66.67,3,718,5,0.31053333333333333,0,1,1.6666666666666667,1,2,0,0,0,DYT-1388-2022,0.0,0000-0003-3992-342X
"Xiao, Wei",100.0,1,718,5,1.9069,1,1,5.0,1,0,0,0,0,K-6745-2018,0.0,0000-0002-6578-3523
"Ireland, Michael",100.0,2,718,5,0.3439,0,1,2.5,1,1,0,0,0,GCG-0612-2022,0.0,0000-0002-6194-043X
"Fan, Yuzhen",100.0,1,718,5,1.9069,1,0,5.0,1,0,0,0,0,AHE-4153-2022,0.0,0000-0003-1857-9244
"Mondal, Razon",100.0,2,718,5,0.4658,2,0,2.5,1,2,0,0,0,GLX-9272-2022,0.0,
"Kivshar, Yuri",100.0,3,718,5,0.07413333333333334,1,0,1.6666666666666667,1,2,0,0,0,AAJ-1901-2020,0.0,
"Shi, Kanghong",33.33,3,718,5,0.6356333333333334,3,0,1.6666666666666667,1,1,0,0,0,DVE-1165-2022,0.0,0000-0003-4062-7097
"Saleem, Rabbia",100.0,1,718,5,0.3924,0,0,5.0,1,0,0,0,0,ACH-5087-2022,0.0,0000-0001-6409-0867
"Goode, Sharome",100.0,1,718,5,0.188,1,0,5.0,1,1,0,0,0,EYV-5473-2022,0.0,0000-0001-5260-746X
"Crabb, M.",100.0,1,718,5,0.2534,1,0,5.0,1,0,0,0,0,GAQ-4611-2022,0.0,0000-0002-2660-756X
"Koohian, Abbas",100.0,2,718,5,0.1199,0,0,2.5,2,2,0,0,0,FDU-6679-2022,0.0,
"Clement, Sarah",100.0,1,718,5,0.6878000000000001,0,0,5.0,1,1,0,0,0,O-9997-2016,0.0,0000-0002-5422-622X
"Batternally, Sam",100.0,1,718,5,0.2534,1,1,5.0,1,0,0,0,0,CEF-8610-2022,0.0,
"Guan, Xi-Wen",50.0,2,718,5,0.95345,1,0,2.5,1,1,0,0,0,W-2361-2019,0.0,0000-0001-6293-8529
"Khan, Saud",100.0,1,718,5,0.6878000000000001,0,0,5.0,1,1,0,0,0,CYA-4340-2022,0.0,
"Gagrani, Ankita",100.0,1,718,5,0.2534,0,0,5.0,1,1,0,0,0,EWJ-2216-2022,0.0,
"Hafiz, Youssef A. F.",100.0,1,718,5,0.19210000000000002,0,1,5.0,1,0,0,0,0,CTV-8964-2022,0.0,
"Ghosh Dastidar, Monalisha",100.0,1,718,5,0.6878000000000001,1,1,5.0,1,0,0,0,0,JUV-1748-2023,0.0,0000-0002-1147-4442
"Thompson, M. A.",100.0,1,718,5,0.6878000000000001,1,0,5.0,1,1,1,0,0,ITB-6939-2023,0.0,
"TAYLOR, PM",100.0,1,718,5,0.18150000000000002,1,1,5.0,1,0,0,0,0,DZG-2970-2022,0.0,
"Reeve, Alison",100.0,1,718,5,0.6878000000000001,1,1,5.0,1,0,0,0,0,IHM-9185-2023,0.0,
"Mankelow, Rowena",100.0,1,756,4,0.1537,1,0,4.0,1,0,0,0,0,FJB-3411-2022,0.0,
"Narangari, Parvathala",100.0,1,756,4,0.2356,0,1,4.0,1,0,0,0,0,GDH-1290-2022,0.0,0000-0002-7225-1103
"Stone, Eric A",100.0,1,756,4,0.1504,0,0,4.0,1,0,0,0,0,Q-7840-2016,0.0,0000-0002-2725-4209
"Lucas, R. M.",100.0,1,756,4,0.5502,0,0,4.0,1,1,0,0,0,HJL-4151-2023,0.0,
"Berry, M.",100.0,1,756,4,0.1537,1,0,4.0,1,0,0,0,0,CFL-9941-2022,0.0,
"Martin, Nigel J.",100.0,1,756,4,0.1635,1,1,4.0,1,0,0,0,0,INY-8738-2023,0.0,
"Ernst, M.",100.0,1,756,4,1.5255,1,0,4.0,1,1,0,0,0,HXD-2498-2023,0.0,
"Vachadze, George",100.0,1,756,4,0.1537,0,0,4.0,1,1,0,0,0,O-2680-2014,0.0,0000-0002-1779-9301
